7270439	eng	Sami was talking bullshit.
7270442	eng	Sami's steak was overcooked.
7270444	eng	Sami's steak was undercooked.
7270447	eng	Sami hated the sauce.
7270452	eng	Sami paid the bill.
7270454	eng	Sami paid the steak.
7270457	eng	Sami is so livid.
7270470	eng	Sami can't go back.
7270479	eng	Sami doesn't tolerate that.
7270535	eng	Sami has been hired.
7270540	eng	Sami was really shy.
7270542	eng	Sami was so nervous.
7270563	eng	Sami was more upset.
7270594	eng	Sami ordered an appetizer.
7270603	eng	Sami ordered another appetizer.
7270614	eng	Sami hated his manager.
7270623	eng	Sami was fairly young.
7270655	eng	Sami ended up leaving.
7270672	eng	Sami met the manager.
7270674	eng	Sami's printer is broken.
7270679	eng	Sami came with me.
7270683	eng	Sami is interviewing me.
7270696	eng	Sami wouldn't show up.
7270698	eng	Sami was a dishwasher.
7270699	eng	Sami's restaurant was closing.
7270705	eng	Sami was called there.
7270708	eng	Sami was cleaning dishes.
7270712	eng	Sami's manager walked away.
7270713	eng	Sami just absolutely snapped.
7270718	eng	Sami was incredibly unprofessional.
7270721	eng	Sami didn't confirm anything.
7270723	eng	Sami drank a lemonade.
7270726	eng	Sami drank red wine.
7270732	eng	Sami has no idea.
7270736	eng	Sami's video isn't sponsored.
7270742	eng	Sami ordered a t-shirt.
7270747	eng	Sami mispronounced Layla's name.
7270757	eng	Sami was very independent.
7270762	eng	Sami got very spoilt.
7270770	eng	Layla dated Sami's brother.
7270772	eng	Sami was extremely unprofessional.
7270774	eng	Sami is very immature.
7270783	eng	Sami hates this manager.
7270803	eng	Sami quit this job.
7270804	eng	Sami's insurance was cancelled.
7270810	eng	Sami hated his job.
7270830	eng	Sami's doctor came in.
7270858	eng	Sami knows you're concerned.
7270862	eng	Sami can't come back.
7270863	eng	Sami can't come in.
7270872	eng	Sami listens to me.
7270876	eng	Sami started looking away.
7270879	eng	Sami mentally prepared himself.
7270922	eng	Sami suffered in silence.
7270933	eng	Sami was super frustrated.
7270934	eng	Sami was annoying Layla.
7270940	eng	Sami didn't make it.
7270946	eng	Sami isn't being dramatic.
7270950	eng	Sami is being dramatic.
7270951	eng	Sami felt so weird.
7270954	eng	Sami's thoughts started jumbling.
7270955	eng	Sami shut his eyes.
7270958	eng	Sami's tongue was swollen.
7270964	eng	Sami lifted the blanket.
7270965	eng	Sami's hand was swollen.
7270966	eng	Sami's fingers were huge.
7270972	eng	Sami was just pretending.
7270973	eng	Sami's mouth was numb.
7270977	eng	Sami couldn't understand me.
7270985	eng	Sami started calming down.
7270991	eng	Sami was under anaesthesia.
7270993	eng	Sami is completely dehydrated.
7271148	eng	Sami closed his phone.
7271149	eng	Sami put everything away.
7271151	eng	Sami texted Layla afterwards.
7271283	eng	Sami was filming videos.
7271288	eng	Sami doesn't live there.
7271292	eng	Sami's dog wasn't listening.
7271293	eng	Sami's dog wasn't moving.
7271299	eng	Sami's dog went crazy.
7271306	eng	Sami ran back inside.
7271309	eng	Sami moved really quickly.
7271342	eng	Sami didn't inform Layla.
7271363	eng	Sami felt so stupid.
7271367	eng	Sami's mom was dying.
7271369	eng	Sami wasn't acting crazy.
7271372	eng	Sami is probably insane.
7271375	eng	Sami had six dogs.
7271381	eng	Sami already knows this.
7271419	eng	Sami is being crazy.
7271437	eng	Sami had a curfew.
7271446	eng	Sami's parents work downtown.
7271453	eng	Sami went on foot.
7271461	eng	Sami's boutique was empty.
7271462	eng	Sami's boutique was closed.
7271465	eng	Sami's prom is tomorrow.
7271466	eng	Layla needed a dress.
7271478	eng	Layla has a dress.
7271486	eng	Layla's dress fit perfect.
7271494	eng	Sami started to walk.
7271496	eng	Sami felt so ugly.
7271503	eng	Sami hates Layla's dress.
7271506	eng	Sami drove us there.
7271521	eng	Sami was super independent.
7271523	eng	Sami doesn't have patience.
7271540	eng	Layla was not sexy.
7271543	eng	Sami was jumping around.
7271557	eng	Sami was super tall.
7271558	eng	Sami is super tall.
7271569	eng	Sami finally got there.
7271585	eng	Sami never met Layla.
7271603	eng	Sami got all excited.
7271621	eng	Sami doesn't understand me.
7271622	eng	Sami is super short.
7271623	eng	Sami was super fat.
7271624	eng	Sami started a fight.
7271634	eng	Sami is Layla's date.
7271665	eng	Sami knows Layla's friends.
7271666	eng	Sami's date was there.
7271689	eng	Sami didn't even look.
7271696	eng	Layla didn't want drama.
7271704	eng	Sami just ignored me.
7271772	eng	Don't bite your nails!
7271775	eng	Of course, go ahead.
7271874	eng	Sami needed the money.
7271878	eng	Sami opened the envelope.
7272251	eng	Sami didn't open it.
7272253	eng	Sami opened the book.
7272255	eng	Sami paid sixty bucks.
7272287	eng	Sami was fucking weird.
7272292	eng	Sami kept embarrassing Layla.
7272304	eng	Sami left the mall.
7272311	eng	Sami still regrets this.
7272320	eng	Sami felt super insecure.
7272321	eng	Sami decorated the apartment.
7272329	eng	Sami wore blue gloves.
7272349	eng	Sami met Layla outside.
7272360	eng	Sami started playing music.
7272375	eng	Sami got super uncomfortable.
7272380	eng	Sami was kissing Layla.
7272382	eng	Sami got very nervous.
7272383	eng	Sami got super nervous.
7272409	eng	Sami stopped kissing Layla.
7272416	eng	Sami was super annoyed.
7272417	eng	Sami felt so embarrassed.
7272418	eng	Sami was very disappointed.
7272421	eng	Sami feels so defeated.
7272422	eng	Sami feels so sad.
7272423	eng	Sami felt so humiliated.
7272424	eng	Sami feels so humiliated.
7272459	eng	Sami will understand this.
7272467	eng	Sami needed those videos.
7272497	eng	Sami will fight you.
7272499	eng	Sami can fight you.
7272543	eng	Sami's sister is here.
7272552	eng	Sami walked past us.
7272576	eng	Sami saw Layla's face.
7272584	eng	Sami is a senior.
7272591	eng	Sami got so excited.
7272650	eng	Sami was completely confused.
7272661	eng	Sami fucking lost it.
7272691	eng	Layla's hair was everywhere.
7272710	eng	Sami fought for Layla.
7272714	eng	Sami went home bleeding.
7272751	eng	His jumper is grey.
7273402	eng	Grasp it with caution.
7273940	eng	Tom renamed the file.
7274016	eng	This man discerns well.
7274036	eng	You can't demonstrate anything.
7274117	eng	Yesterday, I slept early.
7274153	eng	I won't be extinct.
7274185	eng	Tom impressed the empress.
7274300	eng	Tom received fan mail.
7274343	eng	They whispered among themselves.
7274360	eng	You're not marrying Tom?
7274371	eng	Turn your brain off.
7274487	eng	Sami reads medical books.
7274933	eng	Sami went through it.
7274941	eng	Sami hates that school.
7274960	eng	Sami was the leader.
7274961	eng	Sami was their leader.
7274964	eng	Sami wasn't doing that.
7274967	eng	Sami didn't tell anybody.
7274968	eng	Sami was very laidback.
7274973	eng	Sami was so friendly.
7274975	eng	Sami looked really friendly.
7274977	eng	Sami talked to girls.
7274996	eng	Sami had photography class.
7275005	eng	Sami was a professional.
7275006	eng	Sami couldn't even think.
7275013	eng	Sami can't go out.
7275015	eng	Sami loves photography class.
7275025	eng	Sami recognized Layla's shoes.
7275029	eng	Sami saw Layla's feet.
7275041	eng	Sami is really embarrassed.
7275043	eng	Sami was visibly upset.
7275048	eng	Sami can sense that.
7275050	eng	Sami was so emotional.
7275052	eng	Sami is so upset.
7275060	eng	Sami had a feeling.
7275061	eng	Sami had an intuition.
7275063	eng	Sami was my homie.
7275071	eng	Sami simply doesn't care.
7275317	eng	Shut your left eye.
7275318	eng	Get your tongue out.
7275522	eng	Sami waited for years.
7275528	eng	Sami reconnected with Layla.
7275538	eng	Sami heard that voice.
7275548	eng	Sami remembers Layla's brother.
7275570	eng	Sami recognized Layla's face.
7275596	eng	Sami never sees Layla.
7275598	eng	Sami met Layla there.
7275612	eng	Sami comes every Saturday.
7275622	eng	Sami doesn't care now.
7275624	eng	Sami was pushing it.
7275643	eng	Sami is still mad.
7275647	eng	Sami is really childish.
7275658	eng	Sami loves Layla's hat.
7275663	eng	Sami liked being single.
7275664	eng	Sami enjoyed being single.
7275679	eng	Sami is extremely intelligent.
7275680	eng	Sami was super smart.
7275681	eng	Layla was very guarded.
7275682	eng	Sami was so young.
7275683	eng	Sami had a daughter.
7275687	eng	Layla was very dark.
7275701	eng	Sami likes playing football.
7275703	eng	Sami played flag football.
7275716	eng	Sami knows Layla's cousin.
7275717	eng	Sami seemed very normal.
7275747	eng	Sami wouldn't say this.
7275759	eng	Sami was being weird.
7275782	eng	Sami said something stupid.
7275793	eng	Sami is paraphrasing here.
7275830	eng	Sami drove everyone home.
7275842	eng	Sami is so ugly.
7275849	eng	Sami was really cordial.
7275856	eng	Sami was the DJ.
7275862	eng	Sami was super dehydrated.
7275885	eng	Sami texted Layla's friend.
7275912	eng	Sami deleted the messages.
7275942	eng	Sami was so heartbroken.
7275967	eng	Sami is getting ready.
7275971	eng	Sami didn't stop filming.
7275990	eng	Sami knew Layla's mom.
7276000	eng	Layla was wearing makeup.
7276003	eng	Layla's boyfriend came over.
7276025	eng	Sami started getting ready.
7276031	eng	Sami got free food.
7276048	eng	Sami dated Layla's sister.
7276062	eng	Sami got that reputation.
7276064	eng	Sami started talking shit.
7276073	eng	Sami started disrespecting Layla.
7276080	eng	Sami genuinely loved Layla.
7276082	eng	Sami can't change people.
7276084	eng	Sami loved Layla's sister.
7276087	eng	Sami's bus was full.
7276090	eng	Sami can't control Layla.
7276109	eng	We're out of sweets.
7276112	eng	Sami started running faster.
7276142	eng	Sami never drinks alcohol.
7276143	eng	Sami is growing up.
7276145	eng	Sami watched those videos.
7276150	eng	Layla jumped a girl.
7276178	eng	Sami was super disrespectful.
7276188	eng	Layla's hair wasn't natural.
7276199	eng	Sami's teacher was notified.
7276201	eng	Sami did not play.
7276209	eng	Sami was cussing Layla.
7276228	eng	Sami sat around Layla.
7276230	eng	Sami finished his assignment.
7276237	eng	Sami couldn't leave school.
7276251	eng	Sami lost his iPod.
7276258	eng	Sami's iPod wasn't there.
7276268	eng	Sami's iPod is gone.
7276291	eng	Sami had an iPod.
7276310	eng	Sami stole from me.
7276311	eng	Sami stole from Layla.
7276313	eng	Sami stole my iPod.
7276319	eng	Sami stole Layla's iPod.
7276322	eng	Sami's iPod was stolen.
7276342	eng	Sami didn't deny anything.
7276343	eng	Sami was completely silent.
7276356	eng	These grapes are delicious.
7276366	eng	Sami was very little.
7276367	eng	Sami was five foot.
7276368	eng	This orange is sour.
7276377	eng	Her skin is harsh.
7276384	eng	This room is large.
7276385	eng	Sami had gym class.
7276389	eng	His house is clean.
7276395	eng	Sami broke Layla's iPod.
7276425	eng	Her hair is smooth.
7276502	eng	One fresh beer, please!
7276543	eng	Sami hated his stepdad.
7276544	eng	Sami is Layla's ex-stepdad.
7276545	eng	Sami is on Instagram.
7276619	eng	Sami met Layla's daughter.
7276652	eng	Sami wore a uniform.
7276664	eng	Sami was my dad.
7276668	eng	Sami isn't my dad.
7276670	eng	Layla didn't trust men.
7276680	eng	Layla was my mother.
7276683	eng	Sami had a mom.
7276687	eng	Sami had a mother.
7276694	eng	Layla is a whore.
7276707	eng	Sami doesn't like dogs.
7277850	eng	I forget the spelling.
7277852	eng	His name is Junior.
7278000	eng	Sami likes wild strawberries.
7278010	eng	Sami likes garden strawberries.
7278147	eng	Sami called Farid "Dad."
7278151	eng	Sami was more understanding.
7278170	eng	Sami knows this situation.
7278172	eng	Layla is your mother.
7278178	eng	Sami was working overtime.
7278187	eng	Sami was pretty receptive.
7278194	eng	Sami's mom punished him.
7278201	eng	Sami rides my bus.
7278204	eng	Sami kept messing up.
7278242	eng	Sami snapped at her.
7278331	eng	Layla is a woman.
7278348	eng	Sami hurt Layal's feelings.
7278349	eng	Sami seemed really genuine.
7278360	eng	Sami cut the cake.
7278370	eng	Sami wants to help.
7278371	eng	Sami has a stepsister.
7278373	eng	Layla has gorgeous lips.
7278396	eng	Sami never traveled anywhere.
7278398	eng	Sami was against it.
7278437	eng	Sami can't stand Layla.
7278481	eng	Layla didn't dress cute.
7278487	eng	Mennad traveled to Cairo.
7278488	eng	Sami took the subway.
7278495	eng	Sami is in heaven.
7278505	eng	Sami was very bold.
7278518	eng	Sami was already sixteen.
7278519	eng	Sami didn't live there.
7278537	eng	Sami loves that rollercoaster.
7278558	eng	Sami is graduating early.
7278575	eng	Sami is very busy.
7278580	eng	Sami is super quiet.
7278581	eng	Sami had a cat.
7278588	eng	Sami's cat was black.
7278597	eng	Sami had a pet.
7278606	eng	Sami wants this dog.
7278611	eng	Sami wants a dog.
7278614	eng	Sami has a Pomeranian.
7278629	eng	Sami's dog poops everywhere.
7278633	eng	Sami's dog was gone.
7278635	eng	Sami was outside, playing.
7278654	eng	Sami owned a cat.
7278657	eng	Sami fed his cat.
7278661	eng	Sami's cat scratched Layla.
7278665	eng	Sami tried to run.
7278666	eng	Sami's cat bit Layla.
7278672	eng	Sami hated that cat.
7278674	eng	Sami's cat was purring.
7278679	eng	Sami moved into Cairo.
7278680	eng	Sami signed the lease.
7278699	eng	Sami locked the doors.
7278739	eng	Sami was so devastated.
7278750	eng	Sami is just tired.
7278765	eng	Layla did my hair.
7278770	eng	Sami was wearing slippers.
7278798	eng	Sami saw that guy.
7278799	eng	Sami saw this guy.
7278831	eng	Sami was being serious.
7278856	eng	Sami is a gentleman.
7278857	eng	Sami was a gentleman.
7278873	eng	Sami left he club.
7278909	eng	Sami was really disappointed.
7278914	eng	Sami was having pains.
7278920	eng	Sami had his surgery.
7278922	eng	Sami had kidney cancer.
7278930	eng	Sami remembers this correctly.
7278958	eng	Sami doesn't look poor.
7278970	eng	Sami's neighbors where rich.
7278979	eng	Sami started questioning Layla.
7278992	eng	Sami started skating off.
7278993	eng	Sami started skating away.
7279015	eng	Layla ended up crying.
7279024	eng	Sami was wearing sweatpants.
7279031	eng	Sami bought body lotion.
7279034	eng	Sami gave Layla candles.
7279071	eng	Sami should have known.
7279072	eng	Sami had an appointment.
7279077	eng	Sami is usually there.
7279118	eng	Sami's birthday came around.
7279122	eng	Sami's brother stole everything.
7279126	eng	Sami cannot believe this.
7279127	eng	Sami can't believe this.
7279128	eng	Sami found that ridiculous.
7279133	eng	Sami always says this.
7279173	eng	Sami moved a lot.
7279180	eng	Sami was very sensitive.
7279181	eng	Sami had a lisp.
7279256	eng	Sami ran back outside.
7279486	eng	Sami never understood that.
7279490	eng	Sami heard Layla's footsteps.
7279503	eng	Sami was crouching down.
7279541	eng	Sami had a gerbil.
7279547	eng	Sami hates fat women.
7279554	eng	Sami likes paranormal stories.
7279559	eng	Sami's daughter was six.
7279564	eng	Sami is doing fantastic.
7279660	eng	Sami chilled with everybody.
7279661	eng	Sami told the boys.
7279696	eng	Sami can hear everything.
7279741	eng	Sami hasn't even graduated.
7279759	eng	Sami invited Layla over.
7279802	eng	Sami was super tense.
7279825	eng	Sami was my first.
7279838	eng	Sami was in jail.
7279841	eng	Sami started writing Layla.
7279847	eng	Sami hid the letters.
7279855	eng	Sami was super understanding.
7279862	eng	Sami know about this.
7279864	eng	Sami took the baby.
7279865	eng	Sami will text you.
7279877	eng	Sami dropped the backpack.
7279886	eng	Sami's baby stopped crying.
7279887	eng	Sami's baby was hungry.
7279931	eng	Sami was spilling tea.
7279932	eng	Sami looks so cute.
7279956	eng	Sami was feeling sad.
7279965	eng	Sami read all time.
7279968	eng	Sami is a nerd.
7279985	eng	Sami was very direct.
7279986	eng	Sami spoke his mind.
7279999	eng	Sami enjoyed doing this.
7280023	eng	Sami got two jobs.
7280026	eng	Sami met Layla's sister.
7280055	eng	Sami tipped the waiter.
7280057	eng	Sami tipped the server.
7280063	eng	Sami closed the freezer.
7280069	eng	Sami seemed so nervous.
7280071	eng	Sami felt immediately nervous.
7280078	eng	Sami was Layla's husband.
7280104	eng	Sami signed the slip.
7280903	eng	I welcome your decision.
7281235	eng	Tom scanned the shelves.
7281261	eng	Try to enjoy yourselves.
7281280	eng	Canada is our friend.
7281281	eng	Canadians are our friends.
7281657	eng	Megduda is Yidir's wife.
7281667	eng	Yidir's neighbour is Moqran.
7282511	eng	I constantly feel pressured.
7282513	eng	My parents are ballbreakers.
7282521	eng	He colored my days.
7283075	eng	I'm fascinated by nature.
7283077	eng	Duty comes before pleasure.
7283079	eng	I'm eating some parsnip.
7283085	eng	He was half drunk.
7283094	eng	I miss my mother.
7283098	eng	You are really demanding.
7283100	eng	You are truly insatiable.
7283113	eng	He has recovered quickly.
7283133	eng	She entered the menopause.
7283163	eng	Djafar is stealing chickens.
7283168	eng	Djafar was drunk yesterday.
7283171	eng	Djafar is learning Kabyle.
7283173	eng	We'll do everything perfectly.
7283189	eng	Djafar is a shepherd.
7283192	eng	Fadil liked to ski.
7283196	eng	The children love dogs.
7283203	eng	Stay still. Don't move.
7283211	eng	They locked me up.
7283223	eng	He is blind drunk.
7283235	eng	Your hour has arrived!
7283237	eng	Your moment has arrived!
7283238	eng	Your time has arrived!
7283343	eng	Do you speak Maltese?
7284929	eng	Tom took her arm.
7284930	eng	Tom took Mary's arm.
7284935	eng	He's exactly my type.
7284937	eng	He's exactly your type.
7285191	eng	His smile was genuine.
7285192	eng	Her smile was genuine.
7285194	eng	This is genuine leather.
7285202	eng	Don't believe her, Mary.
7285203	eng	Don't believe him, Mary.
7285204	eng	Don't believe her, Tom.
7285205	eng	Don't believe him, Tom.
7285429	eng	You're only punishing yourself.
7285658	eng	I'll take Tom's place.
7285829	eng	This would be perfect.
7286113	eng	Sami loves Halloween season.
7286124	eng	Layla looks so beautiful.
7286126	eng	Sami really appreciates this.
7286136	eng	Sami started working downtown.
7286141	eng	Sami already has this.
7286145	eng	Layla can imitate boys.
7286152	eng	Sami wore blue jeans.
7286160	eng	Sami had dark hair.
7286175	eng	Sami got really hungry.
7286180	eng	Sami winked at me.
7286183	eng	Sami was still staring.
7286188	eng	Sami stayed right here.
7286192	eng	Sami was facing me.
7286206	eng	Sami bit his lip.
7286211	eng	Sami waited out there.
7286226	eng	Layla was with somebody.
7286248	eng	Sami felt very sad.
7286261	eng	Sami really likes you.
7286275	eng	Sami was just bored.
7286295	eng	Layla looks amazing today.
7286302	eng	Sami was pretty nice.
7286310	eng	Sami has curly hair.
7286311	eng	Sami is really funny.
7286315	eng	Sami had conflicting feelings.
7286324	eng	Sami sympathized with Layla.
7286342	eng	Layla's mom was dating.
7286345	eng	Sami's mom came home.
7286373	eng	Sami just hugged me.
7286385	eng	Sami was dating again.
7286386	eng	Sami's attention is elsewhere.
7286399	eng	Sami's place is haunted.
7286412	eng	Sami closed his diary.
7286416	eng	Sami is really playful.
7286422	eng	Sami was still scared.
7286427	eng	Sami hasn't heard anything.
7286432	eng	Sami heard the whispering.
7286433	eng	Sami isn't going crazy.
7286448	eng	Sami acted really weird.
7286449	eng	Sami heard that whispering.
7286452	eng	Sami heard that shit.
7286455	eng	Sami isn't hearing it.
7286460	eng	Sami was not there.
7286467	eng	Sami was whispering again.
7286468	eng	Sami cannot handle this.
7286472	eng	Sami was so sad.
7286489	eng	Sami's room was quiet.
7286495	eng	Sami turned to leave.
7286507	eng	Sami just hung up.
7286521	eng	Sami cannot do that.
7286535	eng	Sami felt real naked.
7286540	eng	Sami liked the gift.
7286546	eng	Sami never noticed Layla.
7286596	eng	Sami was so smart.
7286597	eng	Sami had extremely artistic.
7286613	eng	Sami got his blanket.
7286615	eng	Sami never texted Layla.
7286624	eng	Sami didn't tell me.
7286636	eng	Sami is so kind-hearted.
7286652	eng	Sami was acting stupid.
7286679	eng	Layla's husband was involved.
7286680	eng	Sami pulled the plug.
7286692	eng	Sami gets Layla gifts.
7286693	eng	Sami gives Layla gifts.
7286695	eng	Sami gives Layla roses.
7286713	eng	Sami was dating her.
7286716	eng	Sami hurt his mom.
7286720	eng	Sami was so dumb.
7286734	eng	Sami went window shopping.
7286741	eng	Sami didn't buy shit.
7286746	eng	Layla was in tears.
7286771	eng	Sami ruined my time.
7286776	eng	Sami is so pissed.
7286784	eng	Sami was really conflicted.
7286785	eng	Sami felt really dumb.
7286792	eng	Sami is not talking.
7286795	eng	Layla dated my brother.
7286799	eng	Layla isn't Sami's mom.
