5531777	eng	Tom turned off his headlights.
5531779	eng	Tom tried to resuscitate Mary.
5532320	eng	I have billions of dollars.
5533065	eng	We perceive lightning before thunder.
5533460	eng	We understand that better now.
5534285	eng	What's the fun in this?
5534526	eng	Tom started talking with Mary.
5534528	eng	Tom started screaming at Mary.
5534573	eng	The little girl felt abandoned.
5534734	eng	Tom sang Mary's favorite song.
5534754	eng	We were actually pretty lucky.
5534919	eng	Tom owns about thirty guitars.
5534921	eng	Tom opened the balcony window.
5534923	eng	Tom only mentioned Mary twice.
5535183	eng	We don't need anybody else.
5535257	eng	The referee suspended the game.
5535379	eng	Tom noticed something was odd.
5535380	eng	We're not satisfied with that.
5535383	eng	Tom never stopped loving Mary.
5535384	eng	We're pleased with the result.
5535385	eng	Tom never signed the contract.
5535386	eng	We're real excited about that.
5535388	eng	We've already waited too long.
5535782	eng	We've been here since October.
5536043	eng	They are not my friends.
5536146	eng	Tom lives just outside Boston.
5536154	eng	Tom left his windows unlocked.
5536368	eng	Don't let your muscles atrophy.
5536603	eng	We've waited too long already.
5536714	eng	Tom works the midnight shift.
5536715	eng	We don't have much flexibility.
5536717	eng	Yes, Tom actually said that.
5537468	eng	Sit back, relax and enjoy.
5538163	eng	It was painful to watch.
5538489	eng	We haven't finished doing that.
5538492	eng	Tom stopped reading the book.
5538560	eng	Tom sold everything he owned.
5538563	eng	We just couldn't find anything.
5538627	eng	Tom replaced John as captain.
5538633	eng	Tom never would've done that.
5538881	eng	Tom needs a driver's license.
5539113	eng	Tom's mother is calling him.
5539115	eng	Tom's dog killed Mary's cat.
5539117	eng	Tom works for Mary's father.
5539162	eng	Tom won't play tennis today.
5539166	eng	Tom won't call this evening.
5539498	eng	I saw Tom kiss you.
5539520	eng	Tom is your son, too.
5539525	eng	I worry about Tom, too.
5539975	eng	Tom changed the light bulb.
5540372	eng	This is my mother's restaurant.
5540545	eng	Cave diving is very dangerous.
5540815	eng	Your message has been sent.
5541287	eng	We should've been more focused.
5541493	eng	Tom will arrive around noon.
5541522	eng	What was his talk about?
5541523	eng	What was her talk about?
5541530	eng	Tom weighs about 300 pounds.
5541532	eng	Tom wasn't at all satisfied.
5541623	eng	A cube has six sides.
5541711	eng	He'd do anything for you.
5541712	eng	She'd do anything for you.
5541764	eng	Tom wasn't a bright student.
5541770	eng	Tom was very busy yesterday.
5541837	eng	I waited for three hours.
5541975	eng	We worked really well together.
5541976	eng	Tom was accepted to Harvard.
5542363	eng	Tom usually comes home late.
5542787	eng	Tom started washing his car.
5542789	eng	Tom slipped and nearly fell.
5542792	eng	We're not open on Thanksgiving.
5542795	eng	Tom should've been an actor.
5543321	eng	I'll take the shortest route.
5543351	eng	Tom should've been a lawyer.
5543353	eng	Tom should change his locks.
5543356	eng	We're trying to think positive.
5543358	eng	We've always been good friends.
5543394	eng	You're free to leave now.
5543409	eng	She's not all that gorgeous.
5543442	eng	She yearns for her family.
5543469	eng	It will not rain tomorrow.
5543600	eng	I met him totally unexpectedly.
5544538	eng	Tom changed the summer tyres.
5544583	eng	How has your day been?
5544725	eng	I got stuck in traffic.
5544815	eng	We've read what you've written.
5544818	eng	Tom remained silent all day.
5545132	eng	Tom refused to abandon hope.
5545133	eng	What's your father's full name?
5545380	eng	Tom plays golf every Monday.
5545384	eng	Tom played golf last Monday.
5545566	eng	Tom painted the walls white.
5545570	eng	Tom only had thirty dollars.
5545571	eng	We have an unusual relationship.
5545574	eng	Tom never speaks about that.
5545915	eng	Tom never left the building.
5545923	eng	Tom must've had an accident.
5546008	eng	Tom married a Canadian girl.
5546202	eng	Tom lost his umbrella again.
5546206	eng	Tom looks thinner every day.
5546288	eng	We haven't decided anything yet.
5546295	eng	Tom knows many French songs.
5546296	eng	We haven't increased our prices.
5547948	eng	You shouldn't laugh at Tom.
5547988	eng	Tom won't be back tomorrow.
5548069	eng	Tom will meet the Jacksons.
5548075	eng	Tom will doubtless be late.
5548077	eng	Tom will buy that painting.
5548394	eng	Tom will be really pleased.
5548400	eng	Tom wasn't there last week.
5548463	eng	This makes me so angry.
5548472	eng	Tom was punished for lying.
5548575	eng	Tom wanted to keep working.
5548577	eng	Tom wanted to impress Mary.
5548621	eng	I was through the war.
5548677	eng	Tom types better than Mary.
5548679	eng	Tom tried hard, but failed.
5549274	eng	I can't compete with this.
5550751	eng	I love this romantic music.
5550867	eng	Tom studies French as well.
5550869	eng	Tom showed Mary my picture.
5550871	eng	Tom showed Mary his garden.
5550873	eng	Tom should come right away.
5550875	eng	Tom receives a high salary.
5550966	eng	Tom quickly figured it out.
5551007	eng	Tom ate a frozen dinner.
5551008	eng	Tom ate a TV dinner.
5551151	eng	Tom probably won't do that.
5551155	eng	Tom plays tennis every day.
5551407	eng	Tom painted the wall white.
5551410	eng	Tom often quotes the Bible.
5551412	eng	Tom often plays the guitar.
5551414	eng	Tom now lives in Australia.
5551884	eng	Tom named his puppy Cookie.
5551886	eng	Tom must've been home then.
5551888	eng	Tom makes fun of everybody.
5551890	eng	Tom maintains his car well.
5551970	eng	Tom lived in Boston, right?
5551972	eng	Tom listened to my opinion.
5551976	eng	Tom left with someone else.
5552762	eng	You'll soon hear from Tom.
5552763	eng	We're pleased with our progress.
5552764	eng	You shouldn't talk to Tom.
5552769	eng	We're reviewing all our options.
5552905	eng	We're still confused about that.
5552906	eng	We don't owe Tom anything.
5552908	eng	We didn't need Tom's help.
5553221	eng	Tom worked all night long.
5553223	eng	Tom won't do that anymore.
5553225	eng	Tom will return next week.
5553227	eng	Tom will probably be late.
5553228	eng	We've been improving every year.
5553240	eng	Tom will never walk again.
5553241	eng	We've been married thirty years.
5553244	eng	Tom will help us tomorrow.
5553248	eng	Tom will follow my advice.
5553286	eng	Tom will become a teacher.
5553287	eng	We've faced this problem before.
5553288	eng	Tom will always love Mary.
5553290	eng	Tom went there by bicycle.
5553335	eng	I think it sounds lovely.
5553338	eng	We've learned from our mistakes.
5553339	eng	Tom was playing the piano.
5553345	eng	Tom usually comes on time.
5553600	eng	What did they look like?
5553742	eng	I love animals especially cats.
5553744	eng	I meditate and do yoga.
5553842	eng	Tom took off his overcoat.
5553846	eng	Tom stayed home with Mary.
5553938	eng	Tom says that he's hungry.
5553940	eng	Tom reminds me of someone.
5553944	eng	Tom quit school last year.
5553955	eng	Tom promised not to smoke.
5553957	eng	Tom plays the violin well.
5553959	eng	Tom plays chess very well.
5553963	eng	Tom may have left already.
5554035	eng	Are you and Tom friends?
5554237	eng	Tom may have gone already.
5554239	eng	Tom makes me feel special.
5554245	eng	Tom lives in an apartment.
5554621	eng	Tom knows all the answers.
5554623	eng	Tom isn't easy to impress.
5554686	eng	I can't find the printer.
5554743	eng	There are no printers here.
5554756	eng	Where can I buy printers?
5554918	eng	When did you buy them?
5556043	eng	We work for the money.
5556229	eng	Tom has a secret agenda.
5556632	eng	I haven't cleared their fields.
5557232	eng	We've got to contact Tom.
5557479	eng	We know something happened there.
5557480	eng	Tom works at a drugstore.
5557482	eng	Tom will always be there.
5557484	eng	Tom went down the stairs.
5557494	eng	I think I love Tom.
5557906	eng	Tom watches TV every day.
5557908	eng	Tom wasn't his real name.
5557910	eng	Tom was wearing a tuxedo.
5558002	eng	Tom was crushed to death.
5558004	eng	Tom was covered with mud.
5558006	eng	Tom was accused of theft.
5558240	eng	Tom wants his money back.
5558242	eng	Tom treated me very well.
5558244	eng	Tom sure complains a lot.
5558787	eng	I don't care either way.
5558794	eng	Escargot doesn't sound very appetizing.
5558866	eng	Tom sent me some flowers.
5558870	eng	Tom sells cars in Boston.
5558891	eng	How can you read thoughts?
5558894	eng	Tom's house is completely destroyed.
5558914	eng	It probably won't rain tomorrow.
5558920	eng	It's unlikely to rain tomorrow.
5558932	eng	Can someone please help me?
5558957	eng	The lawyer doubted her innocence.
5559080	eng	Tom says that he'll wait.
5559084	eng	Tom pays us every Friday.
5559086	eng	Tom owns a large mansion.
5559164	eng	Tom objected to our plan.
5559166	eng	Tom never keeps his word.
5559168	eng	Tom never goes to Boston.
5559170	eng	Tom never did that again.
5559488	eng	Tom may leave any minute.
5559490	eng	Tom married a rich widow.
5559492	eng	Tom made dinner for Mary.
5559494	eng	Tom lives near the ocean.
5559496	eng	Tom likes Mary, you know?
5559601	eng	You're no match for Tom.
5559603	eng	You'll be safe with Tom.
5559605	eng	You should sit with Tom.
5559616	eng	Tom writes me every day.
5559618	eng	Tom won't do it anymore.
5559831	eng	Tom wasn't polite to us.
5559847	eng	Tom says that he's busy.
5559849	eng	Tom said Mary should go.
5559853	eng	Tom reached for his hat.
5560353	eng	Tom forgot to buy milk.
5562460	eng	Mary may be feeling dizzy.
5562502	eng	Tom passed away in 2013.
5562504	eng	Tom often asks for help.
5562510	eng	Tom made Mary some toys.
5562512	eng	Tom was very busy today.
5562601	eng	Time is when stuff happens.
5563806	eng	Tom squeezed Mary's arm gently.
5564166	eng	This is a self-serving argument.
5564195	eng	I didn't see you coming.
5564311	eng	My sister's guitar is new.
5564399	eng	You should never say "never".
5564438	eng	Do you like your school?
5564447	eng	Swimming makes the legs stronger.
5564654	eng	Is the householder at home?
5564672	eng	I agree with the statement.
5564744	eng	We get into the car.
5565012	eng	This is a crime scene.
5565093	eng	She can be mean sometimes.
5565096	eng	Tom won the pumpkin-carving contest.
5565100	eng	The sky started to darken.
5565104	eng	Mary wore a witch costume.
5565116	eng	Mary wore a pirate costume.
5565236	eng	Don't you have a bike?
5565247	eng	Something seems to be missing.
5565261	eng	Tom looked after my dog.
5565263	eng	Who knows where Tom is?
5565265	eng	Tom, this is my cousin.
5565522	eng	Could you call a doctor?
5565839	eng	Did you forget to practice?
5568062	eng	Tom went in my house.
5568097	eng	Everyone was excited for Halloween.
5568100	eng	That doesn't sound very exciting.
5568112	eng	Reindeer are herbivores and ruminants.
5568119	eng	Humans can't see ultraviolet light.
5568129	eng	This old house is haunted.
5568131	eng	Tom drank a protein shake.
5568135	eng	This theory is very controversial.
5568140	eng	Those two pieces fit together.
5568146	eng	Tom likes solving math puzzles.
5569529	eng	I pretended to play along.
5570003	eng	The Anglo-Saxons displaced the Celts.
5570011	eng	The Anglo-Saxons overran the Celts.
5570690	eng	Iran doesn't have nuclear weapons.
5570986	eng	Tom wasn't hurt at all.
5570988	eng	Tom wasn't busy at all.
5570994	eng	Tom sure screams a lot.
5571696	eng	Tom stole a police car.
5571698	eng	Tom showed us his home.
5571700	eng	Tom should buy a house.
5571702	eng	Tom said he liked snow.
5572342	eng	Turkish is an agglutinating language.
5572657	eng	She resolved to stop smoking.
5572788	eng	We're still skeptical about this.
5572793	eng	Tom met Mary at school.
5572795	eng	Tom may use my bicycle.
5572824	eng	Tom might use my bicycle.
5573120	eng	Tom made this for Mary.
5573124	eng	Tom knows who did that.
5573126	eng	Tom knows all about it.
5573128	eng	You can depend on Tom.
5573268	eng	The child caught a cold.
5573273	eng	Daylight savings is over today.
5573279	eng	Do you have a bird?
5573296	eng	I will not abandon you.
5573304	eng	Children like drinking fruit juice.
5573309	eng	Drink a cup of water.
5573317	eng	You should speak with Tom.
5573318	eng	That is a beautiful place.
5573331	eng	Is he graduating this year?
5573336	eng	Bring your student ID card.
5573338	eng	Then, what if it's not?
5573340	eng	Maria is the blonde one.
5573342	eng	This is a good movie.
5573345	eng	That place is very cold.
5573352	eng	My grandmother lost her memory.
5573360	eng	Why are you suing Tom?
5573364	eng	Tom wished to be rich.
5573366	eng	Tom wants to see that.
5573368	eng	Tom sure drinks a lot.
5573369	eng	We've had no problems whatsoever.
5573370	eng	You work at nine o'clock.
5573400	eng	Tom said he should go.
5573403	eng	We've made a drastic improvement.
5573404	eng	Tom reads a good deal.
5573424	eng	Necromancers can resurrect the dead.
5573430	eng	Tom likes to watch TV.
5573432	eng	You need to call Tom.
5573434	eng	We paid Tom too much.
5573992	eng	Tom tried to stab me.
5573994	eng	Tom sure talks a lot.
5573998	eng	Tom said he loved me.
5574772	eng	Her voice is very pretty.
5574909	eng	Is she still not sleeping?
5574965	eng	They did not see anything.
5574972	eng	I consider him my friend.
5575255	eng	I miss having you around.
5575266	eng	Are you alive in there?
5575276	eng	Keep going in that direction.
5575451	eng	You start working at nine.
5576092	eng	Whatever could it have been?
5576347	eng	The moon was full yesterday.
5576371	eng	Does he really want that?
5576372	eng	Does he really want it?
5576374	eng	My God! What is that?
5576375	eng	The neighbour's dog constantly barks.
5576755	eng	Can't you swim at all?
5576971	eng	Did you like that book?
5577213	eng	Tom is a lucky man.
5577214	eng	Do you ever go swimming?
5577217	eng	Tom is a quiet boy.
5577218	eng	I'll buy what we need.
5577219	eng	I did write to Tom.
5577223	eng	I felt bad for Tom.
5577225	eng	Tom is at home now.
5577227	eng	I hear Tom is sick.
5577231	eng	I hope Tom has fun.
5578573	eng	I was born in Brazil.
5578770	eng	I hope Tom is well.
5578780	eng	It's all up to Tom.
5578782	eng	Tom did that for us.
5578786	eng	Tom has a nice bike.
5578787	eng	We've come here to help.
5578798	eng	I was born in 1933.
5579381	eng	Give it back to Tom.
5579382	eng	No one here can swim.
5579383	eng	Tom is a late riser.
5579385	eng	I got even with Tom.
5579389	eng	I like to annoy Tom.
5579391	eng	Tom is a polite boy.
5579392	eng	I think we're almost done.
5579395	eng	Tom is a simple man.
5579397	eng	I'm fed up with Tom.
5579524	eng	I am not of age.
5580349	eng	The bottle fell and broke.
5582498	eng	This song makes me homesick.
5582503	eng	Where is the next shop?
5582505	eng	Why is your head blue?
5583000	eng	Do you know my age?
5583014	eng	I don't wanna know this.
5583027	eng	I know I will win.
5583077	eng	How's your day so far?
5583079	eng	I'm sorry, we're sold out.
5583086	eng	Tom is kind of bald.
5583087	eng	We're here to support you.
5583088	eng	Tell Tom I'm not in.
5583089	eng	I woke up at 2:30.
5583091	eng	Are you coming this evening?
5583093	eng	That was a good movie.
5583636	eng	Tom is well off now.
5583642	eng	I feel safe with Tom.
5583882	eng	She hardly ever sees him.
5583952	eng	I hope Tom goes home.
5583954	eng	Tom bought me a kite.
5583956	eng	I no longer love Tom.
5583960	eng	I thought Tom did OK.
5583962	eng	I don't love Tom anymore.
5584328	eng	Is this train from Paris?
5584335	eng	That's a very old song.
5584336	eng	Tom found a good job.
5584338	eng	I was looking at Tom.
5584340	eng	Tom had things to do.
5584342	eng	I'll do that for Tom.
5584344	eng	Tom has been so good.
5584583	eng	Well, we'll see what happens.
5584585	eng	I could use a drink.
5584588	eng	I'm no match for Tom.
5584590	eng	Tom is a selfish man.
5584592	eng	Is Tom a good person?
5584728	eng	Tom is a strange man.
5584729	eng	You can't postpone the party.
5584730	eng	Is Tom in the office?
5584732	eng	Tom is able to skate.
5584734	eng	Is Tom in your class?
5584735	eng	I only want a snack.
5584736	eng	Tom is an active boy.
5585363	eng	You could've told me earlier.
5585364	eng	Let me deal with Tom.
5585365	eng	This is such a surprise.
5585367	eng	We've seen this happen before.
5585370	eng	Tom is apt to forget.
5586238	eng	Is the manager a manager?
5586245	eng	It looks like an antique.
5586250	eng	Tom is first in line.
5586252	eng	Tell Tom who you are.
5586321	eng	Tom is going to sing.
5586323	eng	All Tom does is sleep.
5586325	eng	Tom is good at chess.
5586326	eng	We're grateful for your support.
5586327	eng	I didn't shout at Tom.
5586331	eng	I don't plan to swim.
5586332	eng	Tom is in heaven now.
5586336	eng	Tom is mad about you.
5586339	eng	I got in an accident.
5586340	eng	Tom is my first name.
5586349	eng	Few people know about it.
5586350	eng	I'm not ashamed of it.
5586514	eng	Don't keep me in suspense.
5586515	eng	Tom is on duty today.
5586516	eng	We've traveled all around Europe.
5586517	eng	I hope Tom isn't sick.
5586518	eng	I really want a beer.
5586519	eng	Tom is over 80 kilos.
5586520	eng	You should've told me earlier.
5586521	eng	I kept talking to Tom.
5586806	eng	This is all so ridiculous.
5586807	eng	Tom is related to me.
5586809	eng	I know Tom likes Mary.
5586813	eng	I know Tom likes jazz.
5586814	eng	What are our options here?
5586815	eng	Tom is wiser than me.
5587201	eng	I seldom speak to Tom.
5587202	eng	What would be your advice?
5587205	eng	I think I'll call Tom.
5587234	eng	What would make you happy?
5587430	eng	I won't work with Tom.
5587431	eng	It was a lovely experience.
5587434	eng	I'll buy this for Tom.
5588080	eng	I care about my friends.
5588113	eng	Tom didn't yell at us.
5588115	eng	I'm in touch with Tom.
5588119	eng	Let's not talk to Tom.
5588265	eng	Tom has been laid off.
5588268	eng	I won't be late again.
5588269	eng	Tom has won the prize.
5588271	eng	Please give Tom a job.
5588273	eng	Tom helped us do that.
5588315	eng	Tell Tom I'm not home.
5588316	eng	I think it tastes good.
5588319	eng	Tell Tom to help Mary.
5588320	eng	How much are these earrings?
5588321	eng	Tom is a good speaker.
5588323	eng	Tell Tom when to come.
5588325	eng	I think it's very good.
5588326	eng	Tom is a great player.
5588329	eng	It's going to snow tomorrow.
5588332	eng	What did Tom show you?
5588333	eng	I'd like a single room.
5588395	eng	What time is the flight?
5588545	eng	He slept under a tree.
5588689	eng	My stomach has been hurting.
5588690	eng	Tom is afraid of cats.
5588692	eng	Ask Tom what he's done.
5588696	eng	Has Tom been to Boston?
5589566	eng	That movie was pretty boring.
5589567	eng	Tom is an avid reader.
5589575	eng	Tom is crazy about me.
5589578	eng	I didn't even kiss Tom.
5589584	eng	Tom is far from happy.
5589585	eng	We're grateful nobody was injured.
5589586	eng	I know Tom is sleeping.
5589812	eng	I intend to go swimming.
5589813	eng	Tom is friendly to me.
5589815	eng	I never agree with Tom.
5589816	eng	Your shirt is pretty wrinkled.
5589817	eng	Tom is in the library.
5589819	eng	I seldom hear from Tom.
5589824	eng	It's supposed to rain tomorrow.
5589825	eng	Tom is on Mary's side.
5589827	eng	I suppose you love Tom.
5589828	eng	I wanted to go swimming.
5590878	eng	I'd like to go shopping.
5590881	eng	Maybe I should ask Tom.
5590915	eng	No one agreed with Tom.
5590916	eng	I'll call you on Monday.
5590921	eng	Tom calls me every day.
5590923	eng	Tell Tom that I'm busy.
5591002	eng	Mittens are warmer than gloves.
5591004	eng	I prefer mittens to gloves.
5591206	eng	I'll take that one, too.
5591207	eng	Tom can ride a bicycle.
5591209	eng	Tell Tom that I'm sick.
5591213	eng	The boy's name was Tom.
5591214	eng	I can't hear you clearly.
5591233	eng	I need to change clothes.
5591294	eng	Tom fell into the well.
5591302	eng	Tom gave me some books.
5591309	eng	I'll pay for the tickets.
5591310	eng	Tom has a big appetite.
5591316	eng	I couldn't speak to Tom.
5591578	eng	I didn't enjoy doing that.
5591579	eng	Tom is John's only son.
5591583	eng	Tom is a dance teacher.
5591585	eng	I feel relaxed with Tom.
5591586	eng	I don't feel like cooking.
5591587	eng	Tom is a good teammate.
5591592	eng	I felt sympathy for Tom.
5591594	eng	Tom is a soccer player.
5591941	eng	I hope Tom feels better.
5591987	eng	I only have three dollars.
5591990	eng	I learned that from Tom.
5591992	eng	Tom is certain to come.
5592140	eng	I like listening to Tom.
5592145	eng	I wore this tie yesterday.
5592286	eng	Tom is good at biology.
5592339	eng	Tom bought a refurbished phone.
5592440	eng	I went fishing with Tom.
5592442	eng	Tom is no ordinary man.
5592657	eng	I bought a shirt yesterday.
5592660	eng	I'm not speaking to Tom.
5592664	eng	Is Tom a French teacher?
5592747	eng	Tom put his selfie online.
5592754	eng	I can't stand these people.
5592755	eng	Tom is yelling at Mary.
5592759	eng	Tom isn't happy at all.
5592761	eng	Tell Tom that I'm angry.
5592763	eng	Tom will get here soon.
5592861	eng	That car belongs to Tom.
5592865	eng	There's no one with Tom.
5592867	eng	Tom didn't yell at Mary.
5592938	eng	Tom enjoys what he does.
5592942	eng	Tom gave us some apples.
5592946	eng	Tom had his piano tuned.
5593011	eng	This room's toilet is dirty.
5593329	eng	The car is dark blue.
5593336	eng	Have you ordered the pizza?
5593342	eng	Okay, thanks, I understand now.
5593900	eng	I enjoyed talking to Tom.
5593902	eng	Tom is a great musician.
5593934	eng	I really regret doing that.
5593939	eng	Tom is always with Mary.
5593943	eng	Tom is an obstinate boy.
5594050	eng	Tom is dressed in black.
5594052	eng	I loved talking with Tom.
5595517	eng	You should buy this book.
5595617	eng	Tom is eager to succeed.
5595620	eng	I'm getting ready to leave.
5595621	eng	Tom is full of ambition.
5595623	eng	I usually agree with Tom.
5596083	eng	All the seats are reserved.
5596830	eng	Tom is good at juggling.
5596836	eng	I'll do anything for Tom.
5596886	eng	Are the children at school?
5596932	eng	Tom is in trouble again.
5596936	eng	Tom is on another phone.
5596938	eng	I'm prepared to help Tom.
5596976	eng	My name isn't really Tom.
5596984	eng	Tell Tom that I'm coming.
5597067	eng	Tom is younger than you.
5597069	eng	Tell Tom that I'm eating.
5597071	eng	Tom isn't a good leader.
5597073	eng	Tell Tom that I'm hungry.
5597075	eng	Tom isn't angry with me.
5597081	eng	Tom isn't honest at all.
5597087	eng	We're trying to find Tom.
5597135	eng	I hope you're feeling better.
5597136	eng	Tom arrived after I left.
5597140	eng	Tom brought me this book.
5597141	eng	I hurt my shoulder yesterday.
5597144	eng	Tom calls me every night.
5597190	eng	Don't mention that to Tom.
5597194	eng	Everybody looks up to Tom.
5597196	eng	Tom cooked dinner for us.
5597760	eng	Tom did the work himself.
5597764	eng	Tom didn't speak to Mary.
5597985	eng	Tom drove Mary to Boston.
5598280	eng	I got mine; fuck you.
5598384	eng	I can't disagree with Tom.
5598390	eng	Tom hasn't slept in days.
5598512	eng	Tom is a dancing teacher.
5598514	eng	I couldn't but admire Tom.
5598516	eng	Tom is a firearms expert.
5598565	eng	Tom is a history teacher.
5598570	eng	I'm sorry for criticizing you.
5598674	eng	I hope Tom comes tomorrow.
5598736	eng	He fears for his life.
5598738	eng	She fears for her life.
5598739	eng	They fear for their lives.
5598740	eng	I fear for my life.
5598742	eng	We are in grave danger.
5598743	eng	They are in grave danger.
5598744	eng	She is in grave danger.
5598745	eng	He is in grave danger.
5598746	eng	You are in grave danger.
5598851	eng	My family is from England.
5598869	eng	There is no third possibility.
5598939	eng	Catherine was born in 1985.
5599154	eng	This can cause liver damage.
5599155	eng	It can cause liver damage.
5599156	eng	It can cause kidney failure.
5599157	eng	This can cause kidney failure.
5599158	eng	I suffered from kidney failure.
5599160	eng	Your liver is doing fine.
5599161	eng	Your kidneys are doing fine.
5599398	eng	They can cause kidney failure.
5599399	eng	They can cause liver failure.
5599576	eng	Tom is hated by everyone.
5599580	eng	Tom is having coffee now.
5599634	eng	Tom is interested in art.
5599675	eng	Should I really be worried?
5599891	eng	Tom is my closest friend.
5599897	eng	I remember writing to Tom.
5599899	eng	Tom is our oldest member.
5599904	eng	Sorry this took so long.
5599908	eng	Yo-yos can spin really fast.
5599962	eng	Is Tom still with Mary?
5600174	eng	Tom is putting on weight.
5600178	eng	Tom is washing his hands.
5600181	eng	I haven't finished eating yet.
5600182	eng	Tom isn't a good teacher.
5602700	eng	I thought Hillary would win.
5602701	eng	I thought Tom would win.
